[27/6/2024, 2:32:31 pm] Discussions: ‎Messages and calls are end-to-end encrypted. No one outside of this chat, not even WhatsApp, can read or listen to them.
[27/6/2024, 2:32:31 pm] ~ Nitish Singh: ‎~ Nitish Singh created this group
[15/8/2024, 1:04:54 am] ~ Mukesh Bhatt: what happened?
[15/8/2024, 1:05:01 am] ~ Utkarsh Singh: Sir session end ho gya?
[15/8/2024, 1:05:01 am] Ajay Sati: Connecting again guys.
[15/8/2024, 1:05:08 am] Ajay Sati: I got a system crash from my end
[15/8/2024, 1:05:17 am] ~ Utkarsh Singh: Okay sir
[15/8/2024, 1:05:47 am] ~ Sunshine: Will wait, no worries
[15/8/2024, 1:06:08 am] ~ Mukesh Bhatt: please let us know when you start
[15/8/2024, 1:06:31 am] Ajay Sati: In few minutes link  will be shared to you
[15/8/2024, 1:06:33 am] ~ Sufal: Guys we will start a new session, sharing the link here again in 2 mins
[15/8/2024, 1:06:39 am] ~ Mukesh Bhatt: okay
[15/8/2024, 1:08:05 am] ~ Sufal: Session Starts at 08.40PM : https://learnwith.campusx.in/s/courses/667cfe30502735205f1e920a/take#66bcc845ddacd209560ccce1
[15/8/2024, 1:10:18 am] Ajay Sati: please everyone join again
[15/8/2024, 1:10:30 am] ~ Sufal: You can join now, sorry for the inconvenience
‎[15/8/2024, 4:09:27 am] ~ Faisal Hayat: ‎video omitted
[15/8/2024, 4:09:28 am] ~ Faisal Hayat: Where am I doing a mistake
[15/8/2024, 4:09:57 am] ~ Faisal Hayat: When I add high value customer measure the visual become clean
[15/8/2024, 4:39:16 am] ~ Parikh Dhruv: check your p% column
‎[15/8/2024, 4:41:11 am] ~ Faisal Hayat: ‎image omitted
[15/8/2024, 4:41:13 am] ~ Faisal Hayat: No problm in it
[15/8/2024, 2:38:26 pm] Ajay Sati: Show only dax it's  not clearly visible in video.
‎[15/8/2024, 3:51:46 pm] ~ vishal: ‎image omitted
[15/8/2024, 3:51:50 pm] ~ vishal: Why this is wrong
[15/8/2024, 3:53:04 pm] ~ Ignite: Use = signs
[15/8/2024, 3:54:48 pm] ~ vishal: ‎This message was deleted.
[15/8/2024, 3:55:28 pm] ~ vishal: Thanks bro
[15/8/2024, 3:55:31 pm] ~ Ignite: In filter DAX .. before consumers and 2018
‎[15/8/2024, 4:18:20 pm] ~ vishal: ‎image omitted
[15/8/2024, 4:22:47 pm] ~ Ignite: Check brackets
[15/8/2024, 4:27:06 pm] ~ Parikh Dhruv: ‎This message was deleted.
[15/8/2024, 4:27:22 pm] ~ Parikh Dhruv: ‎This message was deleted.
[15/8/2024, 4:32:25 pm] ~ vishal: Where bro everything is correct I hope
[15/8/2024, 4:34:01 pm] ~ Parikh Dhruv: Is your var 2016 working
[15/8/2024, 4:34:04 pm] ~ Parikh Dhruv: ??
[15/8/2024, 4:34:20 pm] ~ Parikh Dhruv: Just check it if it is working then continue further
‎[15/8/2024, 4:36:00 pm] ~ vishal: ‎image omitted
[15/8/2024, 4:37:18 pm] ~ Milind: Can anyone share updated global super store assignment pdf.
[15/8/2024, 4:37:37 pm] ~ Parikh Dhruv: I am saying kin ek baar return ke niche wala kahi aur copy paste kar dein and check if your variable sales 2016 giving some output in other visual like card visual
[15/8/2024, 4:38:17 pm] ~ Parikh Dhruv: Return ke niche sales_2016 try kar and niche wala remove karke dekh
[15/8/2024, 4:41:37 pm] ~ Ignite: Use filter
[15/8/2024, 4:41:53 pm] ~ Ignite: In line 2
[15/8/2024, 4:44:01 pm] ~ vishal: Not working bro
[15/8/2024, 4:44:29 pm] ~ vishal: But the same formula sir will we applied in lecture
[15/8/2024, 4:44:59 pm] ~ Ignite: This is also not working ?
[15/8/2024, 4:46:27 pm] ~ Parikh Dhruv: Thats why i am saying kin apne formula ko direct mat likho ek ek particular chizz nikalo and dekho so u will realise kin mistake kaha hai full dax mei pata nahi chalta so like if u made var sales_2016 then before writting real answer in return just check if itself sales_2016 is working or not and then move forward
[15/8/2024, 4:46:51 pm] ~ Ignite: Yes
[15/8/2024, 4:47:30 pm] ~ Parikh Dhruv: Means currently ham etne expert nahi hai debugging mei so better step by step karo generally ess aproach se solve hon jayega
[15/8/2024, 4:51:49 pm] ~ || The Gamer ||: Sir when can we get the recordings of yesterday session??
‎[15/8/2024, 4:54:15 pm] ~ vishal: ‎image omitted
[15/8/2024, 4:55:04 pm] ~ Ignite: Both are different bro
[15/8/2024, 4:55:21 pm] ~ vishal: Yes
‎[15/8/2024, 4:55:41 pm] ~ vishal: ‎image omitted
[15/8/2024, 4:55:54 pm] ~ vishal: The same formula sir will be applied
[15/8/2024, 4:56:46 pm] ~ Ignite: Restart krke dekho powerbi
[15/8/2024, 4:57:08 pm] ~ vishal: Ok
[15/8/2024, 5:26:08 pm] ~ patil: ‎~ patil joined from the community
‎[15/8/2024, 9:10:06 pm] ~ vishal: ‎image omitted
[15/8/2024, 9:10:09 pm] ~ vishal: Not working bro
[15/8/2024, 9:15:06 pm] Ajay Sati: What's the issue and what problem are you solving??
[15/8/2024, 9:23:06 pm] ~ vishal: Sir it's not working
‎[15/8/2024, 9:23:18 pm] ~ vishal: ‎image omitted
[15/8/2024, 9:23:41 pm] ~ vishal: The same formula you will be applied in class sir
[15/8/2024, 9:24:47 pm] Ajay Sati: Whats the problem you are solving ?
‎[15/8/2024, 9:27:04 pm] ~ vishal: ‎image omitted
[15/8/2024, 9:29:40 pm] ~ vishal: ‎This message was deleted.
[15/8/2024, 9:30:00 pm] ~ vishal: Sir topic name filter contain
[15/8/2024, 9:59:08 pm] Ajay Sati: I mean what's the problems statement.
[15/8/2024, 10:56:59 pm] ~ || The Gamer ||: Hi Sir can you please tell me how did you calculate the target met in target table.?
[16/8/2024, 12:23:22 am] ~ Somya Shasmal: ‎~ Somya Shasmal joined from the community
[16/8/2024, 1:39:15 am] ~ Ignite: can anyone please share RLS problems visual/table ? Not DAX
‎[16/8/2024, 1:56:17 am] ~ Parikh Dhruv: ‎image omitted
[16/8/2024, 1:58:36 am] ~ Ignite: Thank you
[16/8/2024, 2:20:15 am] ~ Udit Pant: Wanted to buy dsmp1.0 but the price shown in website gets increased while we checkout 
@917057093142 can u help regarding this?
[16/8/2024, 2:29:11 am] ~ Sufal: The price is including gst
[16/8/2024, 2:29:35 am] ~ Sufal: 799₹/mo or 5600 One time
‎[16/8/2024, 2:40:39 am] ~ Udit Pant: ‎image omitted
[16/8/2024, 2:41:03 am] ~ Udit Pant: Shows different here
[16/8/2024, 2:54:21 am] ~ Sam: Retained Table = 
SUMMARIZE(
    Orders,
    Orders[Customer ID],
    "First_Order_Date", YEAR(MIN(Orders[Order Date])),
    "Last_Order_Date", YEAR(MAX(Orders[Order Date]))
)
Error: The expression refers to multiple columns. Multiple columns cannot be converted to a scalar value.
[16/8/2024, 2:56:21 am] Ajay Sati: YOU ARE HAVING 4 COLUMS OVER HERE .

THIS IS THE REASON YOU ARE GETTING ERROR
[16/8/2024, 2:56:27 am] Ajay Sati: FORM A NEW  TABLE WITH IT ‎<This message was edited>
‎[16/8/2024, 2:56:51 am] Ajay Sati: ‎video omitted
[16/8/2024, 3:42:09 am] ~ Ankit: ‎~ Ankit joined from the community
[16/8/2024, 3:51:58 am] ~ || The Gamer ||: Thank you sir.. Will follow.
‎[16/8/2024, 4:13:04 am] ~ vishal: ‎image omitted
[16/8/2024, 5:44:35 am] ~ Faisal Hayat: I have a Question when we use the summarize function to create a table, that table works like measure? or it take a permanent memory.
[16/8/2024, 5:53:01 am] ~ V@!B#U😍😉: If we create A Table Then use Summarize function to create  table it Will occupy space in memory 

If we use Summarize function in Measure It will Not occupy space
[16/8/2024, 6:21:30 am] ~ Rajat Awasthi: ‎~ Rajat Awasthi joined from the community
[16/8/2024, 12:33:36 pm] Ajay Sati: your code is right show visual that you are building and  sales measure.

and also check your profit column once
‎[16/8/2024, 12:34:01 pm] Ajay Sati: Targets.csv ‎document omitted
[16/8/2024, 12:50:27 pm] ~ Sam: @918193802178 your customer churn question approach is aweosme. I tried looking other codes ( chat gpt and others ) but yours is shortest and easiest. 👍👏
[16/8/2024, 3:25:57 pm] ~ Ignite: In adventure works We already have target column for target values then why and how did you calculate the TargetMet column in mail 7 q-2 ?
 😐
‎[16/8/2024, 3:30:42 pm] Ajay Sati: ‎audio omitted
[16/8/2024, 3:31:18 pm] Ajay Sati: How i created is this
[16/8/2024, 3:33:55 pm] ~ Ignite: Okay got it
[16/8/2024, 3:33:58 pm] ~ Ignite: Thank you sir
[16/8/2024, 4:12:32 pm] ~ Kushagra: Did sir create dashboard for adventure works assignment in any lecture?
‎[16/8/2024, 5:37:52 pm] ~ Saurabh Saini: ‎video omitted
‎[16/8/2024, 5:37:56 pm] ~ Saurabh Saini: ‎video omitted
[16/8/2024, 5:39:34 pm] ~ Saurabh Saini: M jab customer likha raha hu ab mujh table ka name hi suggest nhi ho raha h par ha orders vali table ka dikha Rahe h or relationship bi sahi h sir please solve this problem
‎[16/8/2024, 5:42:05 pm] ~ Saurabh Saini: ‎image omitted
[16/8/2024, 5:42:25 pm] ~ Saurabh Saini: Or khud si likha raha hu tab error show kar raha h
[16/8/2024, 5:44:07 pm] ~ Ignite: Which question?
[16/8/2024, 5:44:58 pm] ~ Saurabh Saini: Questions to aata h bhai bas ye customer table ko measure m dikha hi nhi raha h
[16/8/2024, 5:52:14 pm] ~ Ignite: ‎This message was deleted.
[16/8/2024, 7:01:29 pm] ~ Ankit: ‎~ Ankit joined from the community
[16/8/2024, 8:10:38 pm] Ajay Sati: AAp directly kabhi bhi variable ma table, ya table ka column  store ni karte ho , you use some DAX to store the values of table.

use either selectedvalue or  calculate.
[16/8/2024, 8:14:55 pm] Ajay Sati: *Important Announcement*

Hello everyone, I hope you all are doing great.

Please try to complete the Adventure Works assignment by August 30th. After that, we will be working on a new dataset: *FIFA World Cup.*

We have covered almost everything that can be done on the Adventure Superstore assignment. Now, we will be moving on to our third dashboard of the course: *FIFA World Cup Analysis.* ‎<This message was edited>
[16/8/2024, 10:23:14 pm] ~ Kushagra: Has sir given the solutions to Adventure assignment?
[16/8/2024, 10:37:23 pm] Ajay Sati: We discuss them in doubt Sessions.
[16/8/2024, 10:41:06 pm] ~ Mk: ‎~ Mk joined from the community
‎[16/8/2024, 10:42:00 pm] ~ || The Gamer ||: ‎image omitted
[16/8/2024, 11:11:59 pm] Ajay Sati: Check if every column value is having  total_sales
[17/8/2024, 12:13:05 am] ~ || The Gamer ||: Actually sir i have check it wait I will send you a video..
[17/8/2024, 12:57:02 am] Ajay Sati: Kkay
‎[17/8/2024, 3:48:36 am] ~ Mukesh Bhatt: ‎video omitted
[17/8/2024, 3:59:20 am] Ajay Sati: Try making a table does it show output?
[17/8/2024, 3:59:35 am] ~ Mukesh Bhatt: Yes
[17/8/2024, 3:59:50 am] ~ Mukesh Bhatt: I think its axis issue
[17/8/2024, 4:00:10 am] Ajay Sati: Make it witb matrix and convert it into visual is it working??
[17/8/2024, 4:01:11 am] ~ Mukesh Bhatt: I will check and update you
[17/8/2024, 5:41:39 am] ~ Gauransh Agrawal: ‎~ Gauransh Agrawal joined from the community
‎[17/8/2024, 10:02:36 am] ~ Kishorekumar: ‎image omitted
[17/8/2024, 12:24:07 pm] Ajay Sati: Show DAX
‎[17/8/2024, 12:40:48 pm] ~ Kishorekumar: ‎image omitted
[17/8/2024, 12:41:15 pm] ~ Kishorekumar: Sir I have created a new measure for all the values in the formula
[17/8/2024, 12:41:41 pm] ~ Kishorekumar: But my answer is not matching with urs
[17/8/2024, 12:51:23 pm] Ajay Sati: I haven't shared any Answers.
[17/8/2024, 12:52:37 pm] ~ Kishorekumar: okay sir
[17/8/2024, 12:54:01 pm] ~ Kishorekumar: Sir is the above code a right approach to code find RLS value?
[17/8/2024, 12:57:24 pm] Ajay Sati: Yes
[17/8/2024, 12:57:45 pm] Ajay Sati: *Hello Everyone*

For those who have completed their AdventureWorks assignment, it’s time to submit your work for evaluation. Please send your PBIX file to Ajay@campusx.in.

I'll review your submissions and provide feedback via email. *The top 5 projects will be highlighted and shared within the group*, giving you a chance to see different approaches and learn from each other.

Let’s see who brings their A-game! Submit your best work, and let’s make this a challenge worth remembering.


Please mention your registered name while submitting. ‎<This message was edited>
[17/8/2024, 1:02:29 pm] ~ Kishorekumar: Okay Sir
Thanks
‎[17/8/2024, 2:13:39 pm] ~ anil: ‎video omitted
[17/8/2024, 2:17:22 pm] ~ anil: When I mentioned [Sales Measure] inside RANKX, it gave ranks in correct order. 

However, on writing SUM(Orders[Sales]), why is it giving ranks for all the countries as 1?
[17/8/2024, 2:17:30 pm] ~ anil: @918193802178
[17/8/2024, 2:29:35 pm] ~ Tanseer Haider: Someone please share day 6 excel files.
[17/8/2024, 2:40:01 pm] Ajay Sati: Rankx is designed in a way that on which basis we should decide the rank should always be an aggregate..

This is the reason it's working for sales measure  and not for sum sales.

However in place of sum(sales) if you use calculate(sum(sales)) it will give the  desired output as  calculate function will first aggregate and then send value to rankx.
[17/8/2024, 2:40:17 pm] ~ Bhushan Baviskar: I believe grouping before doing sum(order...)
[17/8/2024, 2:41:11 pm] ~ Tanseer Haider: ?
[17/8/2024, 2:41:17 pm] Ajay Sati: It's in the same excel sheet  global super store. ‎<This message was edited>
[17/8/2024, 2:41:48 pm] Ajay Sati: In that file there are multiple sheets
[17/8/2024, 2:43:57 pm] ~ Tanseer Haider: OK. Thanks
[17/8/2024, 3:31:36 pm] ~ Fighter: @918193802178 will you be evaluating the early submissions only? Would you evaluate my assignment if i submit before aug end
[17/8/2024, 3:32:01 pm] Ajay Sati: As soon as you complete share the assignment.
[17/8/2024, 3:32:12 pm] ~ Fighter: Ok sir
[17/8/2024, 3:41:51 pm] ~ Mk: Good morning sir
I have registered for the Power BI course yesterday. I have just started the lectures. How will my assignments be evaluated?
[17/8/2024, 4:23:11 pm] Ajay Sati: You take your time and with lectures complete your assignments.
[17/8/2024, 6:24:12 pm] ~ Pooja Lamba: where is assignment link
[17/8/2024, 6:25:37 pm] ~ Mk: Ok sir. Thank you
[17/8/2024, 6:52:39 pm] ~ Puneet Rastogi: Hi all, I am also new to this course and going through previous lecture videos. Can anyone share the global super store data set and problem statement.
‎[17/8/2024, 7:00:17 pm] ~ vishal: ‎image omitted
[17/8/2024, 7:04:43 pm] ~ Ankit: Use maxx instead of max
[17/8/2024, 7:06:44 pm] ~ vishal: Ok
[17/8/2024, 7:07:47 pm] ~ vishal: But yeah show nhi kar rha hai value
‎[17/8/2024, 7:08:03 pm] ~ vishal: ‎image omitted
‎[17/8/2024, 7:09:20 pm] ~ Kishorekumar: ‎image omitted
[17/8/2024, 7:11:51 pm] ~ vishal: but the same formula will be applied by sir and its correct why it is not wrong
[17/8/2024, 7:13:54 pm] ~ Kishorekumar: Yeah Sir mentioned the highlighted sales measure outside the MAXX Bracket.
[17/8/2024, 7:15:32 pm] ~ vishal: what's a formula of sales meaures
[17/8/2024, 7:25:41 pm] ~ Kishorekumar: CALCULATE(SUM(Orders[Sales]))
[17/8/2024, 8:08:13 pm] ~ patil: Where do we find the assignment?
[17/8/2024, 8:08:25 pm] ~ patil: Does anyone have an idea?
[17/8/2024, 8:18:26 pm] ~ || The Gamer ||: It's in description of video
[17/8/2024, 8:19:12 pm] ~ Manish Sharma: Oh, no
[17/8/2024, 8:22:08 pm] ~ patil: Ok thanks!
[17/8/2024, 11:54:37 pm] ~ suryakantabarik: Can any one share the updated global superstore question of the day 10
[18/8/2024, 12:11:14 am] ~ Sufal: Class begins soon: https://learnwith.campusx.in/s/courses/667cfe30502735205f1e920a/take#66bdebdf9e73cc0c00a0ec43
[18/8/2024, 2:43:21 am] Ajay Sati: How's the   Josh after learning *POWER QUERY*??
[18/8/2024, 2:44:06 am] ~ Pranay🎵🎶🎼: High
[18/8/2024, 2:44:25 am] ~ suryakantabarik: 🔥
[18/8/2024, 2:55:47 am] ~ Somya Shasmal: Good sir!!
[18/8/2024, 2:58:00 am] ~ Parikh Dhruv: It was great
[18/8/2024, 4:28:17 am] ~ Bhushan Baviskar: High
[18/8/2024, 4:31:06 am] ~ SATYEN_K 😎 (S.K)..♟️♟️: High
